Symbol,Series,Exdate,CorporateActions,PreOpenPrice,NetChg,PctChg,PrevClose,TradedQty,TradedValue(in lakhs),FFMarketCapital,YearlyHigh,YearlyLow,SummaryValue,SummaryQty,FinalQty,SummaryFinalQty
SHREEPUSHK,EQ,-,-,115.40,0.00,0.00,115.40,200,0.23,124.55,143.45,56.30,27279.67,29270452,0,29270452
BPL,EQ,-,-,21.65,0.00,0.00,21.65,4,0.00,39.16,25.90,8.40,27279.67,29270452,0,29270452
CANDC,BZ,-,-,2.80,0.00,0.00,2.80,100,0.00,4.06,4.55,0.95,27279.67,29270452,0,29270452
AIONJSW,EQ,14-Jul-2020, ANNUAL GENERAL MEETING,18.95,0.00,0.00,18.95,71,0.01,231.35,20.30,8.00,27279.67,29270452,0,29270452
EMCO,BZ,-,-,1.90,0.00,0.00,1.90,1281,0.02,7.10,2.30,0.40,27279.67,29270452,0,29270452
IVP,EQ,-,-,47.50,0.00,0.00,47.50,501,0.24,14.22,76.55,25.50,27279.67,29270452,0,29270452
JAINSTUDIO,BE,-,-,3.50,0.00,0.00,3.50,40,0.00,1.27,5.80,0.75,27279.67,29270452,0,29270452
SANGHVIMOV,EQ,-,-,75.70,0.00,0.00,75.70,111,0.08,167.12,119.50,42.90,27279.67,29270452,0,29270452
GULFPETRO,EQ,-,-,43.35,0.00,0.00,43.35,1,0.00,59.67,59.80,24.45,27279.67,29270452,0,29270452
KSK,BE,-,-,0.45,0.00,0.00,0.45,18466,0.08,9.35,0.85,0.25,27279.67,29270452,0,29270452
KOKUYOCMLN,EQ,27-Aug-2020, ANNUAL GENERAL MEETING,60.95,0.00,0.00,60.95,800,0.49,152.84,93.00,34.10,27279.67,29270452,0,29270452
LGBFORGE,EQ,-,-,2.70,0.00,0.00,2.70,100,0.00,16.08,4.25,1.65,27279.67,29270452,0,29270452
SIMBHALS,EQ,-,-,8.65,0.00,0.00,8.65,85,0.01,16.78,10.00,3.55,27279.67,29270452,0,29270452
LSIL,EQ,31-Aug-2020, ANNUAL GENERAL MEETING,0.80,0.00,0.00,0.80,27100,0.22,38.81,1.50,0.30,27279.67,29270452,0,29270452
TAKE,EQ,-,-,55.05,0.00,0.00,55.05,1314,0.72,268.74,138.20,36.25,27279.67,29270452,0,29270452
SABTN,BE,-,-,1.35,0.00,0.00,1.35,90,0.00,1.42,2.70,1.00,27279.67,29270452,0,29270452
RMCL,BE,-,-,3.75,0.00,0.00,3.75,101,0.00,25.58,7.50,2.40,27279.67,29270452,0,29270452
GRINDWELL,EQ,16-Jul-2020, ANNUAL GENERAL MEETINGDIVIDEND - RS 7.50 PER SHARE,516.50,0.00,0.00,516.50,28,0.14,2401.85,698.00,373.55,27279.67,29270452,0,29270452
JPINFRATEC,EQ,-,-,1.35,0.00,0.00,1.35,61594,0.83,73.13,2.10,0.40,27279.67,29270452,0,29270452
PRAKASHSTL,EQ,-,-,0.80,0.00,0.00,0.80,95188,0.76,7.28,2.10,0.15,27279.67,29270452,0,29270452
NEULANDLAB,EQ,02-Jul-2020, ANNUAL GENERAL MEETING,961.60,0.00,0.00,961.60,383,3.68,789.58,1144.80,245.75,27279.67,29270452,0,29270452
DOLAT,EQ,-,-,57.35,0.00,0.00,57.35,1159,0.66,262.43,83.80,27.30,27279.67,29270452,0,29270452
